DATE,RR,TN,HTN,TX,HTX,TM,TMNX,DG,TAMPLI,TNTXM,FFM,FXI,DXI,HXI,FXY,DXY,HXY,FXI3S,HXI3S,UN,HUN,UX,HUX,DHUMI40,DHUMI80,TSVM,UM,ETPGRILLE,NEIGETOTX,NEIGETOT06
20220105,2.6,-0.4,1759.0,3.4,1217.0,0.9,1.5,389.0,3.8,1.5,2.4,9.6,330.0,733.0,5.7,360.0,1031.0,8.9,733.0,63.0,1244.0,99.0,329.0,0.0,1157.0,5.7,88.0,0.4,0.0,0.0
20220106,0.0,-2.5,1746.0,4.3,1327.0,-0.6,0.9,964.0,6.8,0.9,2.1,9.8,330.0,1347.0,6.0,360.0,1358.0,9.0,1347.0,68.0,1032.0,99.0,2304.0,0.0,1043.0,5.1,88.0,0.6,0.0,0.0
20220107,10.0,-6.9,718.0,1.6,2229.0,-1.2,-2.65,674.0,8.5,-2.7,1.2,6.3,170.0,2227.0,3.4,210.0,2253.0,5.6,2227.0,88.0,708.0,99.0,126.0,0.0,1440.0,5.4,96.0,0.0,0.0,
20220108,13.2,-0.7,733.0,6.3,2319.0,2.4,2.8,87.0,7.0,2.8,3.0,19.1,140.0,2115.0,9.6,150.0,2045.0,16.6,2115.0,70.0,1403.0,99.0,618.0,0.0,1231.0,6.4,89.0,0.5,0.0,0.0
20220109,7.6,0.4,737.0,2.2,601.0,1.8,1.3,0.0,1.8,1.3,1.7,18.9,240.0,54.0,6.1,200.0,3.0,15.3,54.0,82.0,3.0,98.0,745.0,0.0,1440.0,6.5,94.0,0.1,0.0,0.0
20220110,0.2,-2.7,1744.0,4.8,1232.0,-0.2,1.05,689.0,7.5,1.1,1.4,6.6,310.0,1320.0,4.2,350.0,1359.0,6.1,1320.0,71.0,1526.0,100.0,531.0,0.0,1231.0,5.6,92.0,0.4,0.0,0.0
20220111,0.0,-8.8,537.0,4.7,1320.0,-2.3,-2.05,915.0,13.5,-2.1,0.7,4.3,200.0,1418.0,2.4,200.0,1420.0,4.0,1418.0,63.0,1308.0,100.0,701.0,0.0,1198.0,4.7,89.0,0.2,0.0,0.0
20220112,0.0,-4.8,1749.0,0.3,1417.0,-2.4,-2.25,1422.0,5.1,-2.3,0.9,4.7,310.0,1103.0,2.5,320.0,1136.0,4.5,1103.0,73.0,1412.0,96.0,1.0,0.0,1231.0,4.4,87.0,0.3,0.0,0.0
20220113,0.0,-5.3,1900.0,0.9,1317.0,-4.4,-2.2,1328.0,6.2,-2.2,1.1,4.3,320.0,1251.0,2.4,310.0,1253.0,3.7,1251.0,76.0,1320.0,98.0,341.0,0.0,1374.0,4.1,91.0,0.4,0.0,0.0
20220114,0.2,-9.4,645.0,6.5,1449.0,-3.5,-1.45,1051.0,15.9,-1.5,0.6,4.0,320.0,1146.0,2.9,320.0,1150.0,3.8,1146.0,55.0,1453.0,100.0,842.0,0.0,1049.0,4.1,85.0,0.5,0.0,0.0
20220115,0.0,-9.2,651.0,7.6,1434.0,-3.2,-0.8,1047.0,16.8,-0.8,0.5,3.1,320.0,1342.0,2.4,330.0,1347.0,2.9,1344.0,55.0,1453.0,100.0,841.0,0.0,1100.0,4.1,85.0,0.6,0.0,0.0
20220116,0.0,-9.4,520.0,7.1,1338.0,-3.4,-1.15,1063.0,16.5,-1.2,0.9,4.1,320.0,1544.0,2.7,320.0,1550.0,3.9,1544.0,39.0,1400.0,100.0,853.0,11.0,1024.0,3.8,82.0,0.7,0.0,0.0
20220117,0.2,-7.4,2246.0,8.1,1328.0,-1.1,0.35,963.0,15.5,0.4,1.1,6.6,360.0,1542.0,4.5,320.0,1448.0,6.0,1444.0,62.0,1330.0,100.0,2005.0,0.0,990.0,4.8,85.0,0.6,0.0,0.0
20220118,0.0,-6.9,2337.0,-0.6,1329.0,-2.7,-3.75,1440.0,6.3,-3.8,0.8,3.1,140.0,1112.0,1.9,50.0,2028.0,2.7,2020.0,91.0,27.0,100.0,1127.0,0.0,1440.0,5.0,98.0,0.0,0.0,0.0
20220119,0.0,-7.5,716.0,0.2,1257.0,-2.5,-3.65,1398.0,7.7,-3.7,0.9,4.3,320.0,1522.0,2.8,320.0,1528.0,4.0,102.0,89.0,459.0,100.0,821.0,0.0,1440.0,5.1,97.0,0.0,0.0,0.0
20220120,0.2,-1.1,357.0,3.7,1423.0,0.6,1.3,655.0,4.8,1.3,2.1,9.6,350.0,2201.0,5.6,350.0,2338.0,8.5,2201.0,71.0,2354.0,100.0,810.0,0.0,1366.0,5.8,92.0,0.5,0.0,0.0
20220121,0.0,-6.0,604.0,4.0,1242.0,-1.2,-1.0,1002.0,10.0,-1.0,4.4,13.9,340.0,1343.0,8.7,350.0,1134.0,13.4,1343.0,51.0,1408.0,87.0,2311.0,0.0,164.0,3.9,69.0,1.2,0.0,0.0
20220122,0.0,-9.6,615.0,6.7,1336.0,-3.2,-1.45,1007.0,16.3,-1.5,0.9,7.2,320.0,1404.0,4.7,320.0,1409.0,6.9,1404.0,51.0,1300.0,98.0,2315.0,0.0,966.0,3.9,81.0,0.6,0.0,0.0
20220123,0.0,-8.4,312.0,-0.8,1452.0,-3.4,-4.6,1440.0,7.6,-4.6,0.7,3.0,340.0,1519.0,2.2,330.0,1533.0,2.9,1547.0,86.0,45.0,100.0,2041.0,0.0,1440.0,4.7,96.0,0.0,0.0,0.0
20220124,0.2,-7.3,739.0,7.9,1419.0,-2.1,0.3,1059.0,15.2,0.3,1.2,4.5,310.0,1253.0,3.2,320.0,1213.0,4.1,1207.0,55.0,1422.0,100.0,839.0,0.0,1113.0,4.6,88.0,0.7,0.0,0.0
20220125,0.0,-9.1,645.0,11.0,1455.0,-2.1,0.95,989.0,20.1,1.0,0.5,3.3,320.0,1339.0,2.5,330.0,1427.0,3.2,1419.0,40.0,1451.0,100.0,834.0,3.0,983.0,4.1,80.0,0.8,0.0,0.0
20220126,0.0,-9.9,602.0,9.1,1327.0,-3.0,-0.4,1015.0,19.0,-0.4,0.7,4.0,330.0,1347.0,2.9,330.0,1346.0,3.8,1347.0,41.0,1300.0,100.0,835.0,0.0,988.0,3.8,80.0,0.8,0.0,0.0
20220127,0.0,-8.8,19.0,3.7,1349.0,-3.4,-2.55,1187.0,12.5,-2.6,1.2,5.8,320.0,1404.0,4.0,320.0,1407.0,5.6,1404.0,64.0,1355.0,100.0,1948.0,0.0,1200.0,4.4,91.0,0.4,0.0,0.0
20220128,0.0,-7.5,239.0,8.4,1336.0,-0.6,0.45,906.0,15.9,0.5,1.1,6.1,290.0,1420.0,3.9,320.0,1621.0,5.0,1421.0,61.0,1246.0,100.0,840.0,0.0,1198.0,5.3,91.0,0.4,0.0,0.0
20220129,0.0,-3.4,631.0,5.5,1306.0,0.3,1.05,628.0,8.9,1.1,0.9,4.5,320.0,1401.0,3.1,320.0,1403.0,4.1,1358.0,57.0,1402.0,100.0,16.0,0.0,1002.0,5.4,87.0,0.4,0.0,0.0
20220130,0.2,-1.8,137.0,8.5,1310.0,1.3,3.35,595.0,10.3,3.4,1.3,8.5,350.0,1344.0,5.5,350.0,1348.0,8.1,1344.0,72.0,1312.0,100.0,152.0,0.0,1139.0,6.2,91.0,0.6,0.0,0.0
20220131,8.0,-5.5,2256.0,4.2,1422.0,1.1,-0.65,370.0,9.7,-0.7,1.6,15.1,320.0,1616.0,7.0,320.0,1621.0,13.5,1616.0,83.0,1436.0,100.0,1.0,0.0,1440.0,6.3,95.0,0.0,0.0,0.0
20220201,12.6,-2.9,822.0,3.4,1000.0,0.9,0.25,564.0,6.3,0.3,0.9,5.9,210.0,2321.0,3.5,220.0,2325.0,5.3,2321.0,69.0,1031.0,100.0,2231.0,0.0,1213.0,6.0,92.0,0.3,0.0,0.0
20220202,5.4,1.2,1801.0,6.9,1426.0,3.9,4.05,0.0,5.7,4.1,0.9,4.2,210.0,9.0,2.4,210.0,14.0,4.0,9.0,93.0,1900.0,100.0,1.0,0.0,1440.0,8.0,99.0,0.2,0.0,0.0
20220203,0.0,0.0,418.0,7.6,1449.0,2.3,3.8,130.0,7.6,3.8,1.1,4.0,310.0,1211.0,3.0,330.0,1235.0,3.7,1214.0,88.0,1554.0,100.0,1.0,0.0,1440.0,7.1,98.0,0.5,0.0,0.0
20220204,0.6,-1.8,2207.0,7.9,1502.0,3.9,3.05,0.0,9.7,3.1,0.8,4.4,230.0,1518.0,2.5,130.0,942.0,3.9,1518.0,65.0,1504.0,100.0,1.0,0.0,1144.0,7.3,90.0,0.3,0.0,0.0
20220205,0.0,-1.1,1800.0,7.8,1354.0,2.1,3.35,382.0,8.9,3.4,1.5,6.3,320.0,1220.0,3.6,320.0,1319.0,5.7,1220.0,53.0,1324.0,100.0,321.0,0.0,1070.0,6.3,88.0,0.6,0.0,0.0
20220206,18.4,-5.8,2245.0,6.8,332.0,2.1,0.5,507.0,12.6,0.5,2.4,10.3,170.0,1909.0,5.0,200.0,1410.0,9.7,1909.0,66.0,1133.0,99.0,400.0,0.0,1087.0,6.3,88.0,0.3,0.0,0.0
20220207,0.2,-1.3,1753.0,7.5,1247.0,2.8,3.1,402.0,8.8,3.1,2.4,15.4,20.0,428.0,8.5,10.0,434.0,14.4,428.0,52.0,1551.0,98.0,246.0,0.0,965.0,6.3,83.0,0.7,0.0,0.0
20220208,0.0,-7.6,651.0,10.5,1319.0,-0.6,1.45,930.0,18.1,1.5,0.8,4.7,310.0,1402.0,3.1,310.0,1404.0,4.3,1401.0,27.0,1229.0,100.0,810.0,211.0,912.0,4.2,76.0,0.9,0.0,
20220209,0.2,-6.5,511.0,15.4,1400.0,2.6,4.45,562.0,21.9,4.5,1.6,8.8,200.0,1440.0,4.6,210.0,1441.0,7.5,1440.0,28.0,1346.0,100.0,808.0,234.0,766.0,5.1,74.0,1.3,0.0,0.0
20220210,9.4,-4.5,626.0,13.0,1155.0,4.9,4.25,496.0,17.5,4.3,0.8,8.4,300.0,1223.0,3.3,310.0,1231.0,7.9,1223.0,46.0,1205.0,100.0,804.0,0.0,763.0,6.6,77.0,0.8,0.0,0.0
20220211,1.0,-0.1,1759.0,8.0,1440.0,2.6,3.95,364.0,8.1,4.0,2.8,10.5,330.0,1514.0,6.7,340.0,1516.0,9.6,1514.0,50.0,1505.0,97.0,248.0,0.0,968.0,6.2,82.0,1.0,0.0,0.0
20220212,0.0,-9.5,640.0,10.2,1341.0,1.5,0.35,563.0,19.7,0.4,1.9,13.7,140.0,2215.0,5.5,150.0,2217.0,12.0,2215.0,43.0,1337.0,98.0,805.0,0.0,551.0,4.9,72.0,0.8,0.0,0.0
20220213,0.0,3.5,1853.0,12.3,1433.0,8.4,7.9,0.0,8.8,7.9,4.7,15.5,230.0,1434.0,7.5,160.0,1912.0,13.8,1310.0,35.0,1229.0,79.0,25.0,298.0,0.0,5.6,51.0,2.2,0.0,0.0
20220214,20.0,3.1,1737.0,8.9,601.0,5.6,6.0,0.0,5.8,6.0,2.5,15.2,190.0,314.0,6.7,180.0,402.0,12.9,314.0,54.0,1.0,99.0,2141.0,0.0,959.0,7.3,82.0,0.7,0.0,0.0
20220215,5.0,-0.1,1739.0,5.7,1303.0,3.2,2.8,4.0,5.8,2.8,1.3,9.9,310.0,548.0,3.9,360.0,1439.0,9.0,620.0,75.0,1351.0,99.0,5.0,0.0,1382.0,7.0,91.0,0.4,0.0,0.0
20220216,23.6,0.5,1801.0,9.4,215.0,6.3,4.95,0.0,8.9,5.0,3.5,12.9,160.0,601.0,6.9,150.0,622.0,11.8,601.0,79.0,1.0,99.0,2139.0,0.0,1430.0,8.6,89.0,0.2,0.0,0.0
20220217,2.2,7.5,1801.0,13.3,1511.0,9.2,10.4,0.0,5.8,10.4,1.9,9.5,200.0,1217.0,5.0,210.0,1233.0,8.6,1217.0,59.0,1419.0,99.0,1957.0,0.0,1131.0,10.3,88.0,0.8,0.0,0.0
20220218,3.4,2.5,428.0,19.3,1346.0,9.7,10.9,0.0,16.8,10.9,2.3,15.6,220.0,1212.0,7.2,200.0,1321.0,13.2,1812.0,40.0,1243.0,100.0,442.0,5.0,760.0,8.8,77.0,1.9,0.0,0.0
20220219,0.0,-0.1,1752.0,8.6,1516.0,3.2,4.25,340.0,8.7,4.3,1.1,6.6,290.0,1318.0,3.5,340.0,1114.0,5.8,1318.0,41.0,1518.0,99.0,2256.0,0.0,879.0,6.0,79.0,1.0,0.0,0.0
20220220,5.8,-4.9,2240.0,10.0,1525.0,5.4,2.55,133.0,14.9,2.6,1.8,9.0,210.0,2045.0,4.1,200.0,1128.0,7.9,2045.0,62.0,1520.0,96.0,1.0,0.0,691.0,7.0,79.0,0.5,0.0,0.0
20220221,14.2,2.4,839.0,5.9,601.0,4.7,4.15,0.0,3.5,4.2,2.5,14.2,290.0,559.0,6.1,290.0,608.0,13.2,600.0,69.0,114.0,97.0,1825.0,0.0,1314.0,7.5,88.0,0.4,0.0,0.0
20220222,2.0,2.9,1801.0,10.0,1325.0,5.6,6.45,0.0,7.1,6.5,1.4,9.9,290.0,11.0,4.0,300.0,136.0,8.8,12.0,52.0,1220.0,97.0,2212.0,0.0,966.0,7.5,83.0,1.0,0.0,0.0
20220223,0.0,3.9,1756.0,13.6,1301.0,5.6,8.75,223.0,9.7,8.8,1.1,6.3,330.0,1229.0,3.5,320.0,1017.0,5.7,1148.0,52.0,1455.0,99.0,328.0,0.0,1049.0,7.9,87.0,1.4,0.0,0.0
20220224,0.8,-2.3,203.0,12.2,1228.0,6.0,4.95,417.0,14.5,5.0,2.6,12.4,160.0,903.0,6.3,330.0,2225.0,11.2,903.0,52.0,1400.0,100.0,52.0,0.0,694.0,7.0,77.0,1.2,0.0,0.0
20220225,0.2,-2.1,702.0,7.8,1230.0,1.7,2.85,476.0,9.9,2.9,1.8,9.5,310.0,1344.0,5.8,10.0,1516.0,9.1,1509.0,43.0,1236.0,100.0,732.0,0.0,840.0,5.2,77.0,1.3,0.0,0.0
20220226,0.0,-5.6,459.0,11.4,1324.0,1.2,2.9,754.0,17.0,2.9,2.2,11.2,60.0,1349.0,5.9,30.0,1332.0,9.6,1325.0,20.0,1341.0,99.0,728.0,363.0,667.0,3.9,65.0,1.8,0.0,0.0
20220227,0.2,-7.9,432.0,12.2,1357.0,1.1,2.15,757.0,20.1,2.2,1.1,7.0,330.0,1503.0,4.7,310.0,1527.0,6.6,1449.0,26.0,1315.0,98.0,726.0,245.0,661.0,4.1,67.0,1.4,0.0,0.0
20220228,0.0,-6.3,647.0,13.5,1348.0,1.7,3.6,775.0,19.8,3.6,1.4,6.4,310.0,1553.0,4.7,300.0,1609.0,5.9,1553.0,29.0,1348.0,97.0,2243.0,218.0,783.0,4.7,72.0,1.5,0.0,0.0
20220301,0.0,-7.1,433.0,13.1,1420.0,1.7,3.0,792.0,20.2,3.0,1.0,6.4,290.0,1304.0,3.4,330.0,1033.0,5.9,1248.0,39.0,1302.0,100.0,724.0,46.0,800.0,4.8,73.0,1.4,0.0,0.0
20220302,0.2,-7.2,615.0,14.0,1314.0,2.9,3.4,615.0,21.2,3.4,1.2,8.5,210.0,923.0,4.2,200.0,912.0,7.5,922.0,38.0,1316.0,99.0,722.0,46.0,812.0,5.5,75.0,1.1,0.0,0.0
20220303,0.0,-3.5,32.0,15.0,1309.0,4.8,5.75,461.0,18.5,5.8,1.2,7.1,320.0,1358.0,4.3,310.0,1423.0,6.6,1358.0,37.0,1211.0,99.0,115.0,12.0,820.0,6.4,77.0,1.4,0.0,0.0
20220304,0.0,-6.0,636.0,13.7,1236.0,2.2,3.85,752.0,19.7,3.9,1.7,10.8,330.0,1253.0,6.5,310.0,1324.0,10.1,1253.0,30.0,1151.0,100.0,715.0,393.0,607.0,4.6,69.0,1.8,0.0,0.0
20220305,0.0,-10.4,557.0,11.2,1307.0,-0.9,0.4,832.0,21.6,0.4,1.6,9.7,330.0,1224.0,5.9,310.0,1231.0,9.3,1224.0,15.0,1232.0,100.0,720.0,514.0,519.0,3.0,59.0,1.8,0.0,0.0
20220306,0.0,-10.6,618.0,9.2,1313.0,-1.9,-0.7,837.0,19.8,-0.7,1.3,8.0,320.0,1552.0,4.7,320.0,1600.0,7.1,1552.0,31.0,1113.0,100.0,718.0,371.0,679.0,3.2,65.0,1.4,0.0,0.0
20220307,0.2,-10.3,449.0,10.9,1441.0,-0.8,0.3,849.0,21.2,0.3,1.0,7.1,300.0,1230.0,3.6,200.0,1141.0,6.5,1140.0,31.0,1148.0,100.0,719.0,305.0,706.0,3.7,68.0,1.3,0.0,0.0
20220308,0.0,-8.8,601.0,13.8,1412.0,1.8,2.5,710.0,22.6,2.5,1.4,8.3,200.0,1459.0,4.0,210.0,1422.0,7.0,1213.0,29.0,1405.0,98.0,710.0,412.0,662.0,4.2,65.0,1.6,0.0,0.0
20220309,0.0,-5.6,611.0,15.2,1354.0,3.4,4.8,671.0,20.8,4.8,1.2,7.5,300.0,1523.0,2.9,270.0,1508.0,6.6,1523.0,35.0,1229.0,98.0,640.0,174.0,693.0,5.2,71.0,1.7,0.0,0.0
20220310,0.2,-6.7,605.0,16.2,1431.0,4.0,4.75,497.0,22.9,4.8,1.3,8.0,200.0,1551.0,4.2,210.0,1555.0,7.2,1551.0,34.0,1252.0,100.0,710.0,149.0,765.0,5.6,73.0,1.7,0.0,0.0
20220311,0.0,-1.3,13.0,15.4,1432.0,9.5,7.05,92.0,16.7,7.1,3.3,13.2,210.0,1521.0,6.9,210.0,1519.0,11.3,1521.0,31.0,1218.0,99.0,223.0,221.0,190.0,6.5,57.0,2.2,0.0,0.0
20220312,0.0,4.5,444.0,14.0,1433.0,8.3,9.25,0.0,9.5,9.3,1.3,12.6,190.0,3.0,4.6,220.0,1.0,9.6,3.0,36.0,1222.0,90.0,230.0,201.0,391.0,6.9,66.0,2.1,0.0,0.0
20220313,11.6,4.5,350.0,14.2,1048.0,7.8,9.35,0.0,9.7,9.4,2.2,9.9,150.0,1103.0,5.3,160.0,1108.0,9.1,1103.0,32.0,1210.0,94.0,2321.0,312.0,745.0,7.0,70.0,2.1,0.0,0.0
20220314,4.2,-0.6,503.0,15.1,1350.0,7.4,7.25,111.0,15.7,7.3,1.5,12.3,100.0,2247.0,6.7,90.0,2247.0,11.2,2247.0,49.0,1332.0,100.0,404.0,0.0,989.0,8.5,83.0,1.3,0.0,0.0
20220315,0.0,6.5,1855.0,16.6,1339.0,11.2,11.55,0.0,10.1,11.6,3.9,20.8,140.0,525.0,11.8,130.0,532.0,17.9,525.0,46.0,1410.0,96.0,2323.0,0.0,404.0,8.6,67.0,2.5,0.0,0.0
20220316,0.0,1.6,428.0,17.6,1249.0,9.1,9.6,0.0,16.0,9.6,1.5,8.9,210.0,1047.0,4.9,210.0,1056.0,8.0,1047.0,41.0,1252.0,99.0,517.0,0.0,754.0,8.0,73.0,2.2,0.0,0.0
20220317,0.0,2.0,552.0,14.9,1119.0,8.1,8.45,0.0,12.9,8.5,2.5,9.6,320.0,1139.0,6.4,340.0,1433.0,9.0,1318.0,65.0,1059.0,100.0,658.0,0.0,1087.0,9.5,88.0,1.4,0.0,0.0
20220318,0.0,4.1,614.0,13.3,1047.0,7.7,8.7,0.0,9.2,8.7,1.6,13.2,60.0,1636.0,8.0,50.0,1419.0,12.1,1636.0,56.0,1504.0,98.0,555.0,0.0,800.0,8.3,80.0,1.6,0.0,0.0
20220319,0.0,-0.3,506.0,15.7,1305.0,6.6,7.7,70.0,16.0,7.7,1.4,6.8,350.0,1259.0,4.1,320.0,1447.0,6.4,1259.0,43.0,1312.0,98.0,456.0,0.0,781.0,7.1,76.0,1.9,0.0,0.0
20220320,0.0,1.5,2046.0,16.0,1428.0,9.3,8.75,0.0,14.5,8.8,3.0,13.3,130.0,1200.0,6.8,170.0,1151.0,11.6,1200.0,32.0,1125.0,93.0,2321.0,274.0,234.0,6.6,59.0,2.7,0.0,0.0
20220321,0.0,-1.9,348.0,17.5,1400.0,6.5,7.8,291.0,19.4,7.8,1.0,7.6,340.0,1113.0,4.2,310.0,1235.0,6.6,1234.0,31.0,1401.0,99.0,253.0,417.0,691.0,6.1,69.0,2.0,0.0,0.0
20220322,0.2,-4.4,518.0,16.0,1509.0,5.2,5.8,557.0,20.4,5.8,1.2,6.1,330.0,1032.0,3.2,330.0,1138.0,5.7,1032.0,34.0,1349.0,100.0,646.0,339.0,652.0,5.6,68.0,2.0,0.0,0.0
20220323,0.0,-5.7,537.0,17.2,1328.0,5.3,5.75,539.0,22.9,5.8,1.0,6.7,310.0,1521.0,3.2,310.0,1304.0,6.2,1521.0,31.0,1329.0,100.0,636.0,415.0,694.0,5.6,69.0,1.9,0.0,0.0
20220324,0.0,-5.0,418.0,19.4,1504.0,6.5,7.2,453.0,24.4,7.2,1.2,7.7,320.0,1339.0,3.8,320.0,1054.0,5.8,1243.0,28.0,1405.0,100.0,637.0,385.0,700.0,6.1,69.0,2.2,0.0,0.0
20220325,0.2,-4.2,530.0,20.1,1401.0,7.5,7.95,419.0,24.3,8.0,1.2,9.6,120.0,1714.0,5.8,130.0,1730.0,9.0,1714.0,31.0,1243.0,100.0,633.0,423.0,541.0,6.3,65.0,2.3,0.0,0.0
20220326,0.0,-2.8,547.0,21.7,1322.0,8.4,9.45,398.0,24.5,9.5,1.4,10.8,310.0,1450.0,6.2,310.0,1437.0,9.9,1451.0,14.0,1328.0,98.0,628.0,471.0,605.0,6.2,63.0,2.7,0.0,0.0
20220327,0.0,-3.4,443.0,20.4,1319.0,8.2,8.5,249.0,23.8,8.5,1.1,7.5,310.0,1126.0,3.9,320.0,1128.0,6.7,1126.0,23.0,1121.0,97.0,508.0,490.0,558.0,5.9,61.0,2.6,0.0,0.0
20220328,0.2,-3.6,507.0,21.3,1218.0,8.8,8.85,368.0,24.9,8.9,1.2,9.0,240.0,1419.0,4.1,290.0,1246.0,7.9,1245.0,20.0,1550.0,98.0,439.0,516.0,428.0,5.7,58.0,2.7,0.0,0.0
20220329,0.2,2.6,517.0,18.0,1254.0,11.9,10.3,0.0,15.4,10.3,3.1,15.7,200.0,1231.0,7.9,200.0,1233.0,14.0,1231.0,24.0,1038.0,75.0,526.0,654.0,0.0,5.9,46.0,3.8,0.0,0.0
20220330,3.8,7.2,119.0,14.0,1505.0,9.5,10.6,0.0,6.8,10.6,1.0,5.2,230.0,356.0,3.0,300.0,1643.0,4.6,356.0,53.0,1.0,98.0,758.0,0.0,673.0,9.3,79.0,1.5,0.0,0.0
20220331,12.0,4.5,1758.0,9.1,1144.0,5.6,6.8,0.0,4.6,6.8,1.2,9.9,30.0,1609.0,6.2,10.0,1616.0,9.0,1609.0,81.0,1130.0,100.0,2152.0,0.0,1440.0,8.6,94.0,0.6,0.0,0.0
20220401,8.0,-1.2,700.0,1.1,1125.0,-0.1,-0.05,901.0,2.3,-0.1,2.3,10.8,10.0,652.0,6.0,330.0,616.0,9.4,251.0,82.0,1135.0,99.0,100.0,0.0,1440.0,5.7,94.0,0.6,9.0,1.0
20220402,4.0,-2.0,414.0,1.0,1336.0,-0.7,-0.5,1159.0,3.0,-0.5,3.6,10.2,340.0,322.0,5.9,350.0,200.0,9.6,146.0,85.0,1406.0,98.0,1.0,0.0,1440.0,5.4,93.0,0.7,9.0,8.0
20220403,0.0,-9.6,506.0,2.7,1047.0,-1.1,-3.45,734.0,12.3,-3.5,2.1,8.6,360.0,1303.0,5.4,340.0,1452.0,8.1,1304.0,67.0,945.0,100.0,621.0,0.0,850.0,4.8,84.0,0.8,5.0,5.0
20220404,0.0,-5.5,29.0,8.3,1604.0,1.4,1.4,764.0,13.8,1.4,0.8,6.5,190.0,1514.0,2.8,190.0,1115.0,5.7,1228.0,45.0,1529.0,100.0,111.0,0.0,798.0,5.0,76.0,1.5,2.0,2.0
20220405,0.0,-2.0,2005.0,13.3,1549.0,5.7,5.65,50.0,15.3,5.7,0.8,6.1,320.0,1636.0,3.4,300.0,1640.0,5.1,1225.0,44.0,1004.0,99.0,2139.0,0.0,819.0,7.0,78.0,1.6,0.0,0.0
20220406,1.4,0.7,2058.0,11.5,1424.0,8.7,6.1,0.0,10.8,6.1,1.0,7.5,260.0,2232.0,3.1,310.0,1440.0,6.8,2232.0,70.0,955.0,97.0,139.0,0.0,796.0,9.4,83.0,1.2,0.0,0.0
20220407,21.0,7.0,227.0,10.5,1842.0,9.2,8.75,0.0,3.5,8.8,4.1,15.4,140.0,702.0,7.8,150.0,707.0,14.1,1016.0,69.0,702.0,94.0,135.0,0.0,1299.0,9.9,85.0,0.7,0.0,0.0
20220408,8.0,8.8,356.0,14.2,1426.0,11.5,11.5,0.0,5.4,11.5,4.5,17.6,190.0,2022.0,8.4,200.0,2030.0,15.5,2022.0,49.0,2010.0,96.0,347.0,0.0,497.0,10.0,75.0,1.7,0.0,0.0
20220409,0.0,0.7,740.0,7.0,1613.0,2.9,3.85,107.0,6.3,3.9,1.8,14.0,300.0,3.0,5.9,290.0,11.0,11.7,3.0,61.0,1637.0,97.0,529.0,0.0,1179.0,6.6,88.0,1.2,0.0,0.0
20220410,0.0,-2.7,15.0,14.0,1441.0,5.2,5.65,408.0,16.7,5.7,1.3,6.7,300.0,1319.0,3.3,290.0,1107.0,6.2,1320.0,34.0,1455.0,100.0,40.0,145.0,767.0,6.1,73.0,2.3,0.0,0.0
20220411,0.0,-2.5,505.0,19.1,1414.0,10.6,8.3,300.0,21.6,8.3,3.8,17.7,180.0,1345.0,7.9,170.0,1238.0,14.1,1345.0,37.0,1417.0,95.0,415.0,420.0,379.0,6.8,57.0,3.2,0.0,0.0
20220412,0.0,10.6,304.0,21.8,1439.0,14.7,16.2,0.0,11.2,16.2,3.6,16.8,150.0,143.0,7.8,150.0,145.0,15.4,144.0,22.0,1308.0,77.0,0.0,679.0,0.0,7.0,44.0,5.4,0.0,0.0
20220413,0.0,3.9,401.0,21.9,1326.0,11.9,12.9,0.0,18.0,12.9,1.6,9.1,330.0,1338.0,5.5,320.0,1507.0,8.8,1338.0,27.0,1142.0,94.0,2310.0,303.0,499.0,8.4,64.0,3.3,0.0,0.0
20220414,0.0,2.0,501.0,20.8,1111.0,11.9,11.4,0.0,18.8,11.4,2.1,9.8,310.0,1037.0,6.3,320.0,1151.0,8.7,1037.0,51.0,1056.0,100.0,522.0,0.0,718.0,10.6,78.0,2.3,0.0,0.0
20220415,0.0,3.1,521.0,22.6,1316.0,13.4,12.85,0.0,19.5,12.9,2.2,10.3,330.0,1401.0,6.3,340.0,1514.0,9.9,1401.0,46.0,1443.0,100.0,230.0,0.0,652.0,11.0,75.0,2.8,0.0,0.0
20220416,0.2,2.3,422.0,22.5,1333.0,12.1,12.4,0.0,20.2,12.4,3.2,15.2,310.0,1216.0,9.3,320.0,1243.0,13.4,1216.0,15.0,1529.0,100.0,312.0,290.0,481.0,8.3,63.0,4.2,0.0,0.0
20220417,0.0,-2.9,422.0,21.0,1418.0,8.6,9.05,336.0,23.9,9.1,1.7,9.8,70.0,1546.0,4.9,40.0,1459.0,8.8,1546.0,14.0,1453.0,98.0,551.0,474.0,373.0,5.9,58.0,3.5,0.0,0.0
20220418,0.0,-3.1,247.0,19.8,1556.0,8.8,8.35,355.0,22.9,8.4,1.5,8.4,250.0,1117.0,3.9,310.0,1651.0,7.8,1039.0,28.0,1556.0,93.0,550.0,550.0,524.0,6.2,60.0,3.2,0.0,0.0
20220419,0.0,-0.7,336.0,19.7,1144.0,9.5,9.5,192.0,20.4,9.5,1.6,9.2,340.0,1403.0,5.4,310.0,1311.0,8.2,1241.0,28.0,1219.0,99.0,546.0,516.0,540.0,6.7,63.0,3.1,0.0,0.0
20220420,0.4,-0.9,433.0,20.2,1110.0,10.8,9.65,103.0,21.1,9.7,1.4,8.3,250.0,1158.0,4.2,310.0,1046.0,7.0,1158.0,35.0,1111.0,98.0,515.0,208.0,587.0,7.9,65.0,2.9,0.0,0.0
